table_schema,table_name,ordinal_position,column_name,data_type,udt_name,is_nullable,column_default
sch_facturador,t_episodios_generales,36,plan_materno_infantil,bit,bit,YES,
sch_facturador,t_episodios_generales,37,discapacitado,bit,bit,YES,
sch_facturador,t_episodios_generales,38,oncologico,bit,bit,YES,
sch_facturador,t_episodios_generales,39,fecha_migracion,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales,40,fechavigenciainicio,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales,41,fechavigenciafin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales,42,id_origen,integer,int4,YES,
sch_facturador,t_episodios_generales,43,numero_episodio_odi,character varying,varchar,YES,
sch_facturador,t_episodios_generales,44,hc_origen,character varying,varchar,YES,
sch_facturador,t_episodios_generales,45,marca_facturado,bit,bit,YES,"'0'::""bit"""
sch_facturador,t_episodios_generales,46,id_tipo_motivo,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,1,id,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,2,nombre_paciente,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,3,apellido_paciente,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,4,id_tipo_documento,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,5,nro_documento,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,6,fecha_nacimiento,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,7,id_sexo_biologico,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,8,id_financiador,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,9,id_plan,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,10,id_tipo_iva,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,11,nro_afiliado,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,12,id_prestador,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,13,id_ambito,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,14,fecha_y_hora_ingreso,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,15,fecha_y_hora_egreso,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,16,id_tipo_egreso,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,17,id_paciente_sistema_origen,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,18,id_sistema_origen,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,19,episodio_informado,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,20,id_estado_episodio,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,21,auditar,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,22,id_gerenciador,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,23,motivo,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,24,id_diagnostico,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,25,id_filial,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,26,id_paciente,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,27,historia_clinica,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,28,id_capita,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,29,id_episodio_origen,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,30,id_metodo_registro,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,31,numero_episodio_origen,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,32,id_locacion,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,33,codigo_diagnostico,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,34,nombre_diagnostico,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,35,jubilado,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,36,plan_materno_infantil,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,37,discapacitado,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,38,oncologico,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,39,fecha_migracion,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,40,fechavigenciainicio,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,41,fechavigenciafin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,42,id_origen,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,43,numero_episodio_odi,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,44,hc_origen,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,45,marca_facturado,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407,46,id_tipo_motivo,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,1,id,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,2,nombre_paciente,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,3,apellido_paciente,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,4,id_tipo_documento,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,5,nro_documento,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,6,fecha_nacimiento,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,7,id_sexo_biologico,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,8,id_financiador,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,9,id_plan,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,10,id_tipo_iva,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,11,nro_afiliado,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,12,id_prestador,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,13,id_ambito,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,14,fecha_y_hora_ingreso,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,15,fecha_y_hora_egreso,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,16,id_tipo_egreso,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,17,id_paciente_sistema_origen,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,18,id_sistema_origen,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,19,episodio_informado,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,20,id_estado_episodio,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,21,auditar,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,22,id_gerenciador,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,23,motivo,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,24,id_diagnostico,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,25,id_filial,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,26,id_paciente,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,27,historia_clinica,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,28,id_capita,bigint,int8,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,29,id_episodio_origen,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,30,id_metodo_registro,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,31,numero_episodio_origen,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,32,id_locacion,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,33,codigo_diagnostico,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,34,nombre_diagnostico,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,35,jubilado,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,36,plan_materno_infantil,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,37,discapacitado,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,38,oncologico,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,39,fecha_migracion,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,40,fechavigenciainicio,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,41,fechavigenciafin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,42,id_origen,integer,int4,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,43,numero_episodio_odi,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,44,hc_origen,character varying,varchar,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,45,marca_facturado,bit,bit,YES,
sch_facturador,t_episodios_generales_bkp_fix_ambito_20260407_v2,46,id_tipo_motivo,integer,int4,YES,
sch_facturador,t_episodios_generales_estados,1,id,bigint,int8,NO,nextval('sch_facturador.t_episodios_generales_estados_id_seq'::regclass)
sch_facturador,t_episodios_generales_estados,2,id_episodio_general,bigint,int8,NO,
sch_facturador,t_episodios_generales_estados,3,id_estado_episodio,bigint,int8,NO,
sch_facturador,t_episodios_generales_estados,4,fecha_vigencia_inicio,timestamp with time zone,timestamptz,NO,
sch_facturador,t_episodios_generales_estados,5,fecha_vigencia_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_homologados,1,id,bigint,int8,NO,nextval('sch_facturador.t_episodios_homologados_id_seq'::regclass)
sch_facturador,t_episodios_homologados,2,id_episodio_general,bigint,int8,NO,
sch_facturador,t_episodios_homologados,3,id_prefactura,bigint,int8,NO,
sch_facturador,t_episodios_homologados,4,fecha_alta,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_homologados,5,id_semaforo,integer,int4,YES,
sch_facturador,t_episodios_homologados,6,valor_neto,numeric,numeric,YES,
sch_facturador,t_episodios_homologados,7,id_tipo_iva,integer,int4,YES,
sch_facturador,t_episodios_homologados,8,id_ambito,integer,int4,YES,
sch_facturador,t_episodios_procesados,1,id,bigint,int8,NO,nextval('sch_facturador.t_episodios_procesados_id_seq'::regclass)
sch_facturador,t_episodios_procesados,2,id_episodio,bigint,int8,NO,
sch_facturador,t_episodios_procesados,3,id_lote,bigint,int8,NO,
sch_facturador,t_episodios_procesados,4,id_semaforo,integer,int4,NO,1
sch_facturador,t_episodios_procesados,5,id_gerenciador,bigint,int8,NO,
sch_facturador,t_episodios_procesados,6,id_prestador,bigint,int8,NO,
sch_facturador,t_episodios_procesados,7,valor_neto,numeric,numeric,YES,
sch_facturador,t_episodios_procesados,8,id_estado_proceso,integer,int4,NO,1
sch_facturador,t_episodios_procesados,9,id_ambito,bigint,int8,NO,
sch_facturador,t_episodios_procesados,10,id_plan,bigint,int8,NO,
sch_facturador,t_episodios_procesados,11,nombre_paciente,character varying,varchar,NO,
sch_facturador,t_episodios_procesados,12,apellido_paciente,character varying,varchar,NO,
sch_facturador,t_episodios_procesados,13,id_tipo_iva,integer,int4,YES,
sch_facturador,t_episodios_procesados,14,nro_documento,character varying,varchar,NO,
sch_facturador,t_episodios_procesados,15,fecha_hora_egreso,timestamp with time zone,timestamptz,YES,
sch_facturador,t_episodios_procesados,16,id_financiador,bigint,int8,NO,
sch_facturador,t_episodios_procesados,17,id_estado_episodio_anterior,integer,int4,YES,
sch_facturador,t_exportacion_factura_job,1,id,bigint,int8,NO,nextval('sch_facturador.t_exportacion_factura_job_id_seq'::regclass)
sch_facturador,t_exportacion_factura_job,2,job_id,integer,int4,YES,
sch_facturador,t_exportacion_factura_job,3,id_factura,integer,int4,YES,
sch_facturador,t_exportacion_factura_job,4,file_id,integer,int4,YES,
sch_facturador,t_exportacion_factura_job,5,usuario,character varying,varchar,YES,
sch_facturador,t_exportacion_factura_job,6,nombre_archivo,character varying,varchar,YES,
sch_facturador,t_exportacion_factura_job,7,nombre_archivo_log,character varying,varchar,YES,
sch_facturador,t_exportacion_factura_job,8,en_cola,timestamp with time zone,timestamptz,YES,
sch_facturador,t_exportacion_factura_job,9,inicio_proceso,timestamp with time zone,timestamptz,YES,
sch_facturador,t_exportacion_factura_job,10,fin_proceso,timestamp with time zone,timestamptz,YES,
sch_facturador,t_exportacion_factura_job,11,comentario,text,text,YES,
sch_facturador,t_exportacion_factura_job,12,id_estado_proceso,integer,int4,YES,
sch_facturador,t_exportacion_pami_job,1,id,integer,int4,NO,nextval('sch_facturador.t_exportacion_pami_job_id_seq'::regclass)
sch_facturador,t_exportacion_pami_job,2,job_id,bigint,int8,YES,
sch_facturador,t_exportacion_pami_job,3,usuario,character varying,varchar,YES,
sch_facturador,t_exportacion_pami_job,4,en_cola,timestamp without time zone,timestamp,YES,
sch_facturador,t_exportacion_pami_job,5,inicio_proceso,timestamp without time zone,timestamp,YES,
sch_facturador,t_exportacion_pami_job,6,fin_proceso,timestamp without time zone,timestamp,YES,
sch_facturador,t_exportacion_pami_job,7,nombre_archivo,character varying,varchar,YES,
sch_facturador,t_exportacion_pami_job,8,nombre_archivo_log,character varying,varchar,YES,
sch_facturador,t_exportacion_pami_job,9,comentario,character varying,varchar,YES,
sch_facturador,t_exportacion_pami_job,10,registros_escritos,integer,int4,YES,
sch_facturador,t_exportacion_pami_job,11,file_id,bigint,int8,YES,
sch_facturador,t_exportacion_pami_job,12,estado_proceso_id,integer,int4,YES,1
sch_facturador,t_exportacion_pami_job_parametros,1,id,integer,int4,NO,nextval('sch_facturador.t_exportacion_pami_job_parametros_id_seq'::regclass)
sch_facturador,t_exportacion_pami_job_parametros,2,job_id,bigint,int8,YES,
sch_facturador,t_exportacion_pami_job_parametros,3,nombre_parametro,character varying,varchar,YES,NULL::character varying
sch_facturador,t_exportacion_pami_job_parametros,4,valor_parametro,character varying,varchar,YES,NULL::character varying
sch_facturador,t_exportacion_pami_job_prestadores,1,id,bigint,int8,NO,nextval('sch_facturador.t_exportacion_pami_job_prestadores_id_seq'::regclass)
sch_facturador,t_exportacion_pami_job_prestadores,2,job_id,bigint,int8,YES,
sch_facturador,t_exportacion_pami_job_prestadores,3,id_prestador,bigint,int8,YES,
sch_facturador,t_facturas,1,id,bigint,int8,NO,nextval('sch_facturador.t_facturas_id_seq'::regclass)
sch_facturador,t_facturas,2,id_entidad_factura,integer,int4,YES,
sch_facturador,t_facturas,3,fecha_factura,timestamp with time zone,timestamptz,YES,
sch_facturador,t_facturas,4,nro_factura,character varying,varchar,YES,
sch_facturador,t_facturas,5,cae,numeric,numeric,YES,
sch_facturador,t_facturas,6,comentario,character varying,varchar,YES,
sch_facturador,t_facturas,7,id_estado_factura,integer,int4,YES,
sch_facturador,t_facturas,8,nro_pedido,integer,int4,YES,
sch_facturador,t_facturas,9,cebe,character varying,varchar,YES,
sch_facturador,t_facturas,10,valor_neto,numeric,numeric,YES,
sch_facturador,t_facturas,11,impuesto,numeric,numeric,YES,
sch_facturador,t_facturas,12,fecha_periodo_inicio,timestamp with time zone,timestamptz,YES,
sch_facturador,t_facturas,13,fecha_periodo_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_facturas,14,valor_total,numeric,numeric,YES,
sch_facturador,t_facturas,15,id_gerenciador,bigint,int8,YES,
sch_facturador,t_facturas,16,organizacion_ventas,character varying,varchar,YES,
sch_facturador,t_facturas,17,fecha_cae,timestamp with time zone,timestamptz,YES,
sch_facturador,t_facturas,18,id_punto_venta,bigint,int8,YES,
sch_facturador,t_facturas,19,fecha_baja,timestamp with time zone,timestamptz,YES,
sch_facturador,t_facturas,20,usuario,character varying,varchar,YES,
sch_facturador,t_facturas,21,motivo,character varying,varchar,YES,
sch_facturador,t_facturas,22,nro_factura_sap,character varying,varchar,YES,
sch_facturador,t_facturas,23,nro_factura_legal,character varying,varchar,YES,
sch_facturador,t_facturas,24,file_factura_fiscal_id,bigint,int8,YES,
sch_facturador,t_facturas_estado_factura,1,id,bigint,int8,NO,nextval('sch_facturador.t_facturas_estado_factura_id_seq'::regclass)
sch_facturador,t_facturas_estado_factura,2,id_factura,integer,int4,NO,
sch_facturador,t_facturas_estado_factura,3,id_estado_factura,integer,int4,NO,
sch_facturador,t_facturas_estado_factura,4,fecha_vigencia_inicio,timestamp with time zone,timestamptz,NO,
sch_facturador,t_facturas_estado_factura,5,fecha_vigencia_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_facturas_estado_factura,6,observacion,character varying,varchar,YES,
sch_facturador,t_facturas_prefacturas,1,id,bigint,int8,NO,nextval('sch_facturador.t_facturas_prefacturas_id_seq'::regclass)
sch_facturador,t_facturas_prefacturas,2,id_factura,bigint,int8,NO,
sch_facturador,t_facturas_prefacturas,3,id_prefactura,bigint,int8,NO,
sch_facturador,t_facturas_prefacturas,4,fecha_baja,timestamp with time zone,timestamptz,YES,
sch_facturador,t_facturas_prefacturas,5,usuario,character varying,varchar,YES,
sch_facturador,t_facturas_prefacturas,6,motivo,character varying,varchar,YES,
sch_facturador,t_facturas_prestadores,1,id,bigint,int8,NO,nextval('sch_facturador.t_facturas_prestadores_id_seq'::regclass)
sch_facturador,t_facturas_prestadores,2,id_factura,bigint,int8,NO,
sch_facturador,t_facturas_prestadores,3,id_prestador,bigint,int8,NO,
sch_facturador,t_his_facturas,1,id,bigint,int8,NO,nextval('sch_facturador.t_his_facturas_id_seq'::regclass)
sch_facturador,t_his_facturas,2,id_factura,bigint,int8,NO,
sch_facturador,t_his_facturas,3,id_entidad_factura,integer,int4,YES,
sch_facturador,t_his_facturas,4,fecha_factura,timestamp with time zone,timestamptz,YES,
sch_facturador,t_his_facturas,5,nro_factura,character varying,varchar,YES,
sch_facturador,t_his_facturas,6,cae,numeric,numeric,YES,
sch_facturador,t_his_facturas,7,comentario,character varying,varchar,YES,
sch_facturador,t_his_facturas,8,id_estado_factura,integer,int4,YES,
sch_facturador,t_his_facturas,9,nro_pedido,integer,int4,YES,
sch_facturador,t_his_facturas,10,cebe,character varying,varchar,YES,
sch_facturador,t_his_facturas,11,valor_neto,numeric,numeric,YES,
sch_facturador,t_his_facturas,12,impuesto,numeric,numeric,YES,
sch_facturador,t_his_facturas,13,fecha_periodo_inicio,timestamp with time zone,timestamptz,YES,
sch_facturador,t_his_facturas,14,fecha_periodo_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_his_facturas,15,valor_total,numeric,numeric,YES,
sch_facturador,t_his_facturas,16,id_gerenciador,bigint,int8,YES,
sch_facturador,t_his_facturas,17,organizacion_ventas,character varying,varchar,YES,
sch_facturador,t_his_facturas,18,fecha_cae,timestamp with time zone,timestamptz,YES,
sch_facturador,t_his_facturas,19,id_punto_venta,bigint,int8,YES,
sch_facturador,t_his_facturas,20,fecha_baja,timestamp with time zone,timestamptz,YES,
sch_facturador,t_his_facturas,21,usuario,character varying,varchar,YES,
sch_facturador,t_his_facturas,22,motivo,character varying,varchar,YES,
sch_facturador,t_his_facturas,23,fecha_hora,timestamp with time zone,timestamptz,YES,
sch_facturador,t_his_facturas_prefacturas,1,id,bigint,int8,NO,nextval('sch_facturador.t_his_facturas_prefacturas_id_seq'::regclass)
sch_facturador,t_his_facturas_prefacturas,2,id_facturas_prefacturas,bigint,int8,NO,
sch_facturador,t_his_facturas_prefacturas,3,id_factura,bigint,int8,NO,
sch_facturador,t_his_facturas_prefacturas,4,id_prefactura,bigint,int8,NO,
sch_facturador,t_his_facturas_prefacturas,5,fecha_baja,timestamp with time zone,timestamptz,YES,
sch_facturador,t_his_facturas_prefacturas,6,usuario,character varying,varchar,YES,
sch_facturador,t_his_facturas_prefacturas,7,motivo,character varying,varchar,YES,
sch_facturador,t_his_facturas_prefacturas,8,fecha_hora,timestamp with time zone,timestamptz,YES,
sch_facturador,t_importacion_alfabeta_job,1,id,integer,int4,NO,nextval('sch_facturador.t_importacion_alfabeta_job_id_seq'::regclass)
sch_facturador,t_importacion_alfabeta_job,2,job_id,bigint,int8,YES,
sch_facturador,t_importacion_alfabeta_job,3,usuario,character varying,varchar,YES,
sch_facturador,t_importacion_alfabeta_job,4,en_cola,timestamp without time zone,timestamp,YES,
sch_facturador,t_importacion_alfabeta_job,5,inicio_proceso,timestamp without time zone,timestamp,YES,
sch_facturador,t_importacion_alfabeta_job,6,fin_proceso,timestamp without time zone,timestamp,YES,
sch_facturador,t_importacion_alfabeta_job,7,nombre_archivo,character varying,varchar,YES,
sch_facturador,t_importacion_alfabeta_job,8,nombre_archivo_log,character varying,varchar,YES,
sch_facturador,t_importacion_alfabeta_job,9,comentario,character varying,varchar,YES,
sch_facturador,t_importacion_alfabeta_job,10,registros_leidos,integer,int4,YES,
sch_facturador,t_importacion_alfabeta_job,11,file_id,bigint,int8,YES,
sch_facturador,t_importacion_alfabeta_job,12,estado_proceso_id,integer,int4,YES,1
sch_facturador,t_importacion_alfabeta_job,13,file_id_errores,bigint,int8,YES,
sch_facturador,t_importacion_descartables_job,1,id,integer,int4,NO,nextval('sch_facturador.t_importacion_descartables_job_id_seq'::regclass)
sch_facturador,t_importacion_descartables_job,2,job_id,bigint,int8,YES,
sch_facturador,t_importacion_descartables_job,3,usuario,character varying,varchar,YES,
sch_facturador,t_importacion_descartables_job,4,en_cola,timestamp without time zone,timestamp,YES,
sch_facturador,t_importacion_descartables_job,5,inicio_proceso,timestamp without time zone,timestamp,YES,
sch_facturador,t_importacion_descartables_job,6,fin_proceso,timestamp without time zone,timestamp,YES,
sch_facturador,t_importacion_descartables_job,7,nombre_archivo,character varying,varchar,YES,
sch_facturador,t_importacion_descartables_job,8,nombre_archivo_log,character varying,varchar,YES,
sch_facturador,t_importacion_descartables_job,9,comentario,character varying,varchar,YES,
sch_facturador,t_importacion_descartables_job,10,registros_leidos,integer,int4,YES,
sch_facturador,t_importacion_descartables_job,11,file_id,bigint,int8,YES,
sch_facturador,t_importacion_descartables_job,12,estado_proceso_id,integer,int4,YES,1
sch_facturador,t_importacion_descartables_job,13,file_id_errores,bigint,int8,YES,
sch_facturador,t_importacion_descartables_job_parametros,1,id,bigint,int8,NO,nextval('sch_facturador.t_importacion_descartables_job_parametros_id_seq'::regclass)
sch_facturador,t_importacion_descartables_job_parametros,2,job_id,bigint,int8,YES,
sch_facturador,t_importacion_descartables_job_parametros,3,nombre_parametro,character varying,varchar,YES,NULL::character varying
sch_facturador,t_importacion_descartables_job_parametros,4,valor_parametro,character varying,varchar,YES,NULL::character varying
sch_facturador,t_importacion_tarifario_job,1,id,integer,int4,NO,nextval('sch_facturador.t_importacion_tarifario_job_id_seq'::regclass)
sch_facturador,t_importacion_tarifario_job,2,job_id,bigint,int8,YES,
sch_facturador,t_importacion_tarifario_job,3,usuario,character varying,varchar,YES,
sch_facturador,t_importacion_tarifario_job,4,en_cola,timestamp without time zone,timestamp,YES,
sch_facturador,t_importacion_tarifario_job,5,inicio_proceso,timestamp without time zone,timestamp,YES,
sch_facturador,t_importacion_tarifario_job,6,fin_proceso,timestamp without time zone,timestamp,YES,
sch_facturador,t_importacion_tarifario_job,7,nombre_archivo,character varying,varchar,YES,
sch_facturador,t_importacion_tarifario_job,8,nombre_archivo_log,character varying,varchar,YES,
sch_facturador,t_importacion_tarifario_job,9,comentario,character varying,varchar,YES,
sch_facturador,t_importacion_tarifario_job,10,registros_leidos,integer,int4,YES,
sch_facturador,t_importacion_tarifario_job,11,file_id,bigint,int8,YES,
sch_facturador,t_importacion_tarifario_job,12,estado_proceso_id,integer,int4,YES,1
sch_facturador,t_importacion_tarifario_job,13,file_id_errores,bigint,int8,YES,
sch_facturador,t_importacion_tarifario_job_parametros,1,id,bigint,int8,NO,nextval('sch_facturador.t_importacion_tarifario_job_parametros_id_seq'::regclass)
sch_facturador,t_importacion_tarifario_job_parametros,2,job_id,bigint,int8,YES,
sch_facturador,t_importacion_tarifario_job_parametros,3,nombre_parametro,character varying,varchar,YES,NULL::character varying
sch_facturador,t_importacion_tarifario_job_parametros,4,valor_parametro,character varying,varchar,YES,NULL::character varying
sch_facturador,t_metodos_registro,1,id,integer,int4,NO,
sch_facturador,t_metodos_registro,2,nombre,character varying,varchar,NO,
sch_facturador,t_metodos_registro,3,fecha_vigencia_inicio,timestamp with time zone,timestamptz,NO,
sch_facturador,t_metodos_registro,4,fecha_vigencia_fin,timestamp with time zone,timestamptz,YES,
sch_facturador,t_modulos_prestaciones_procesamientos,1,id,bigint,int8,NO,nextval('sch_facturador.t_modulos_prestaciones_procesamientos_id_seq'::regclass)
sch_facturador,t_modulos_prestaciones_procesamientos,2,id_lote,bigint,int8,NO,
sch_facturador,t_modulos_prestaciones_procesamientos,3,id_episodio,bigint,int8,NO,
sch_facturador,t_modulos_prestaciones_procesamientos,4,id_prestacion_episodio,bigint,int8,NO,
sch_facturador,t_modulos_prestaciones_procesamientos,5,id_prestacion_referencia,bigint,int8,NO,
sch_facturador,t_modulos_prestaciones_procesamientos,6,id_modulo,integer,int4,YES,
sch_facturador,t_modulos_prestaciones_procesamientos,7,id_ambito,integer,int4,NO,
sch_facturador,t_modulos_prestaciones_procesamientos,8,id_regla,integer,int4,YES,
sch_facturador,t_modulos_prestaciones_procesamientos,9,es_disparadora,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_modulos_prestaciones_procesamientos,10,incluida_modulo,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_modulos_prestaciones_procesamientos,11,orden_inclusion,integer,int4,YES,0
sch_facturador,t_modulos_prestaciones_procesamientos,12,es_absorbida,bit,bit,NO,"'0'::""bit"""
sch_facturador,t_modulos_prestaciones_procesamientos,13,cantidad_prestaciones,integer,int4,NO,1
sch_facturador,t_modulos_prestaciones_procesamientos,14,fecha_hora_prestacion,timestamp with time zone,timestamptz,NO,
sch_facturador,t_modulos_prestaciones_procesamientos,15,id_prestacion_episodio_padre,bigint,int8,YES,
